category,sub_category,city,name,area,address,phone_no_1,phone_no2,source,ratings,state,country,email,latitude,longitude,reviews,facebook_url,linkdin_url,twitter_url,description,pincode,virtual_phone_no,whatsapp_no,phone_no_3,avg_spent,cost_of_two
Top Dining Restaurants,Indian,Yerpedu,Start Kitchen Pure Vegetarian Restaurant,,"1-52, Post Office St",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,MANA RUCHULU,,"MF4G+V8M Mana ruchulu, mainroad",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Yerpedu,Taj Biriyani Centre,,"3-41, Post Office St",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Health Food,Yerpedu,Suma's healthy bites,,PH4V+JPR,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Indian,Yerpedu,Aravind,,JHG7+RG,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Snack bar,Yerpedu,Nellai Thatibellam Coffee & Millet Restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Indian,Yerpedu,Babai Hotel,,"Renigunta, Tirupathi Road, opposite Tiruchanoor railway station",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Fast Food,Yerpedu,Rupa Hotel,,JGV6+2GV,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,Kushvika family dhaba and restaurant,,"Srikalahasti - Pichatur Rd, near Bangaramma Gudi",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,Hanu Chill Cafe,,opposite IIT,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,Trinetra Restaurant,,Temple Rd,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Dhaba,Yerpedu,Dhaba,,"HGR7+P79, Chennai - Thiruttani - Renigunta Hwy",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,PJ Cafe and Restaurant,,"Shop no 1, Ghantasala Circle",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Tiffin center,Yerpedu,Amma Appam Renigunta,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Dhaba,Yerpedu,Rajasthani dhaba,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Tiffin center,Yerpedu,Naidu tiffen center,,Major District Road 326,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,Manasa foods (north indian & south indian special),,"HGV7+32C, Chennai Rd, near indian oil petrol bunk",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Yerpedu,PVR Mess,,"RHPM+4Q9, Kanigiri - Tirupathi Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Fast Food,Yerpedu,Karthikeya Family Dhaba & A/C Restaurent,,"NANDHI CIRCLE, NH 71",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,Eswar Restaruent,,GPJQ+H4M,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,Kayam peta Idly and dosa center,,"HFCM+VV7, Tirupati Arkonam Renigunta Pudi Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Tiffin center,Yerpedu,Aha Tiffens,,"HAP DAILY RENIGUNTA , Nagarjuna School street, opp. Arun Ice cream",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,Restaurants,,"Leelamahal, Karakambadi Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Fast Food,Yerpedu,Sri Srinivasa provisions and fast foods,,"14-183,Sheshachalanagar, Karakambadi Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Fast Food,Yerpedu,Hotel Laksmi Bhavan,,"PMPG+4RR, SH 61",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,Sri Krishna Mess,,"MHVR+9V4, NH 71",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Dhaba,Yerpedu,SMR FAMILY DHABA,,H7HJ+VV9,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Indian,Yerpedu,Spicy Family dhaba,,"Chennai, Puthalapattu - Naidupeta Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Yerpedu,Ravi mess,,"Bandarupalli, Bus Station",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,CBR MULTI PREMIUM PARLOUR,,"By pass road, opp. Maruthi Suzuki car showrooms",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,Signature Restaurant - Arabic style,,"MW5W+P6V, Kadapa - Chittoor Hwy",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Fast Food,Yerpedu,Hotel karthikeya,,PP9F+P9,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,Sri Kalahasti,,PMJC+697,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,Anni's Dosa Shop,,MG2V+82H,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Indian,Yerpedu,RamaRao Hotel,,"QP65+H2X, Bahadurpeta",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Barbecue,Yerpedu,The Grill And Barbeque,,"QM2V+XMP, Srikalahasti - Tirupati Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,North Indian,Yerpedu,RR Family Dhabha,,QM4R+9PQ Sri Kalahasteeswara Institute of Technology,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,Babu Mess (Veg-Non Veg),,JGP4+75F,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Dhaba,Yerpedu,PSR FAMILY DHABA,,"Naidupeta by pass, Panagal Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Yerpedu,KB FAMILY RESTAURANT,,"Macharla Road, opposite Mamata Subbareddy multi speciality hospital",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Fast Food,Yerpedu,Ammulu Hotel,,"17-503, Railway Station Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Indian,Yerpedu,IIT Tirupati AB1 Canteen,,PH7R+XGP,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Yerpedu,Ajantha Mess,,JFMP+76,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,SK Food Court,,"SRIRAM NAGAR COLONY, 16/754/1, Vinayaka Street, near Vinayaka Temple",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Vegetarian,Yerpedu,Sri Kalahasteeswara Aarya Vysya Vasavi Nityanna Sathram Trust,,"4/235B, Sannidhi St, beside SSR Residency",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Yerpedu,Dhanalakshmi Mess,,"JGQ4+37Q, Post Office St",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Religious lodging,Yerpedu,Shree Kalahasti Temple Staying N Food,,PMXW+HW3,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Indian,Yerpedu,Arabian kebabs,,"77, Big Mosque St",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Kanigiri,Nandu's Grand Family Restaurant kanigiri prakasham district andha pradesh,,"CG54+337, road",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Kanigiri,Thirumala Garden Restaurant,,"9GX6+7CC, Kanigiri - Kandukur Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Kanigiri,VR Grand Family Restaurant,,"Pamur road, beside Heritage milk dairy",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Kanigiri,AV Reddy Family Restaurant,,"Besides Bharat Petroleum, Pamuru - Kanigiri Highway Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Kanigiri,RK GRAND Family Restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Kanigiri,The mom's Kitchen,,near TOBBACO FACTORY,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Kanigiri,Nakshtra Hotel,,CG33+CM3,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Kanigiri,Indian Biryani,,"CG34+QMM, YSR Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Kanigiri,"HSM Madina Hotel, Kanigiri",,"CG52+76F, Ollapalem Vemulapadu Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Kanigiri,INDIAN ARABIAN MANDI,,"5-86-19A, Jawaharlal St",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Vegetarian,Kanigiri,New Alankar Hotel,,"Kanigiri - Kandukur Rd, near Police Station",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Kanigiri,KB biryani point,,CG33+GMW,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Kanigiri,Moulali family garden restaurant.,,beside Tobacco board,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Kanigiri,Bujji Parota Shop,,"CG46+FG6, Venkateswara Theatre Road",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Fast Food,Kanigiri,SS FAMILY DABA,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Tiffin center,Kanigiri,Mehtaab Hotel & Cool Drinks,,CF7W+WH7,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Food producer,Kanigiri,SNR hotel,,"Garlapeta road, opposite mallikarjun hospital",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Kanigiri,Sravani Fast Food,,SH 54,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Pizza,Kanigiri,Mom's Pizza Hut,,"CG34+8HV, YSR Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Chicken,Kanigiri,Friends Biryani point,,"Kanigiri - Kandukur Rd, opp. junior college",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Kanigiri,RK GRAND Family Restaurant Podili.,,near Anjaneya Swamy Gudi,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Tiffin center,Kanigiri,Sai Ram tiffin centre,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Kanigiri,MRGRAND,,"Temporarily closed] 9GW2+82G, Pamuru - Kanigiri Highway Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Kanigiri,SADHANA RESTAURANT,,CF6X+36C,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Kanigiri,SNEHA GARDEN RESTAURANT,,9GX2+5PM,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Kanigiri,Gouse Parota Hotel,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Kanigiri,minerva hotel,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Vegetarian,Kanigiri,Sri Lakshmi,,"CG34+8C7, Tigalagondi Road",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Kanigiri,Bawarchi Biryani,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Breakfast,Kanigiri,Balaraju Tiffen Centre,,CG46+C5W,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,South Indian,Kanigiri,Sri Pullaiah Gaari Hotel,,CG33+XVP,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Kanigiri,Shaker Reddy Family Restaurant,,"7FF9+V56, Pamuru - Kanigiri Highway Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Kanigiri,DHINESH GARDEN RESTAURANT,,"Temporarily closed] Flat no :208/ vennela apartment, Pamuru - Kanigiri Highway Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Breakfast,Kanigiri,SARAH Food Court,,"Temporarily closed] Podili road, near Althaf food court",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Giddalur,BUCKET BIRYANIS.COM,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Giddalur,Hotel Abhilash,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Giddalur,VR Grand Family Restaurant & Mini Function Hall,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Giddalur,Siri Restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Andhra,Giddalur,Andhra vilas,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Indian,Giddalur,DRR FOOD HOUSE,,"Club Road, beside Airtel Office",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Giddalur,Al-Ansari Food Court,,9WHG+8C8,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Cafe,Giddalur,Ok Cafe,,"Beside Padmavathi Gardens, Nandyal - Ongole Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Giddalur,SITARA GRAND FAMILY RESTAURANT,,Temporarily closed] Ongole - Kurnool Main Rd,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Giddalur,Kanakadurga Arya Vysya Hotel,,"Temporarily closed] Pdccb bank, opposite GIDDALURU",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Giddalur,Food Court Family Restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Giddalur,ATIDHI GRAND RESTAURANT,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Giddalur,KOTHAPATNAM RESTAURANT,,"GIDDALUR, ( KURNOOL TO ONGOLE, HIGHWAY, MAIN ROAD",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Giddalur,Tirumala Family Restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Giddalur,Aunti Gari Hotel Vegetarian,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Giddalur,New Gongura Family Restaurant,,"Manappuram Gold Finance Downstairs, Near Kummaram Katta",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Giddalur,Pullaiah Hotel Giddaluru,,"9WHJ+Q96, Ongole - Kurnool Main Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Takeout restaurant,Giddalur,Hotel Rajasthan,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Non Vegetarian Restaurant,Giddalur,Shilpa Garden Restaurant,,"9WHJ+JQV, Ongole - Kurnool Main Rd, near Venkateswara Theater",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Chicken,Giddalur,Aayan's Biryani Parcel Point,,"Sannidi Complex, Nataraj St",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gundugolanu,GARUDA Food Courts,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gundugolanu,Sri Vinayaka Dhaba and Family restaurant,,near ice factory,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Gundugolanu,Unlimited multi cuisine restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gundugolanu,7Seven spices Garden Restaurant,,"to, Eluru Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gundugolanu,KFC,,NH 16 Komirepalle,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gundugolanu,APSRTC request stop hotel,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Indian,Gundugolanu,Sai hotel,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,Copper Leaf Restaurant,,"3, Kanithi Rd, above LG Showroom",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Indian,Gajuwaka,BRUNCH & SUPPER,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,Sri madhuram family restaurant,,80 FEET Rd,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Middle Eastern,Gajuwaka,THE MASTER CHEF,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,Aj drive in,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Arab restaurant,Gajuwaka,Barkaas Indo-Arabic Restaurant,,"VKR towers, 10-1-133/1, 80 FEET Rd, beside vishaka dairy",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,INBOX Multicuisine Restaurant,,INBOX RESTAURANT,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Gajuwaka,SVN FOOD HOUSE,,"Kanithi Main Road, Yellamancili Main Road",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Gajuwaka,Zeeshan Restaurant - Apna Hyderabadi Food,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,Eaters Stop,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Bakery and Cake Shop,Gajuwaka,Mom's Mazic,,"D.No. 10-1-117, Inside Bharat Petroleum Bunk Premises",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Middle Eastern,Gajuwaka,Arabian Spicers,,"Gokul nagar, 8-13-3/2",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,Eaters Stop,,"2nd Floor, CMR Central, Chennai - Kolkata Hwy",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Punjabi,Gajuwaka,New Dhaba City Punjab,,M5MX+5C3,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Italian,Gajuwaka,Alishan A Hyderabad Dum biryani hub,,"G1, BC Rd, near reliance fresh",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Gajuwaka,Vishwachetan Family Restaurant,,M6J8+G89,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,"Hotel Dum, Gajuwaka",,"26-1-19 100 Feet Rd Opposite Municipal Office Chinagantyada, 100 Feet Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Chinese,Gajuwaka,THE KINGS RESTAURANT,,Main road,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Gajuwaka,Bhale Biryani Gajuwaka,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Gajuwaka,Maawa Mandi & 11 Biryani's,,"10-2-9/3, Meharnagar, beside Mohan sweets",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,NAGENDRA FOODS PVT LTD,,6-60-9/2/1,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Fast Food,Gajuwaka,Night foodii,,"17-23-2/16,yathapalem,pedgantyada,gajuwaka, Gajuwaka",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Gajuwaka,Cafe Et cetera,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,Area 46 - Food takeaway,,beside RK hospital line,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Chinese,Gajuwaka,AATHIDYAM The taste of Rayalaseema,,"Door No:26-16, 15/4, RK Hospital Road, opposite trisakthi temple",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Gajuwaka,Chickpet Donne Biryani House - Since 1975,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Fast Food,Gajuwaka,Burger King,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,South Indian,Gajuwaka,MANA GAJUWAKA RUCHULU,,BC Rd,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Tiffin center,Gajuwaka,Millet zone,,"AR grand hotel, 80 FEET Rd, opp. green apple hotel",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Chinese,Gajuwaka,Am 2 Pm,,"lanka ground, beside of, opposite cmr Central",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Gajuwaka,Sri Janakiram Family Restaurant,,"National Highway Road , # 7-17-1 Old Gajuwaka, near IndianOil",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Gajuwaka,Santrupthi Takeaways,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Gajuwaka,MAMA FOODIES RESTAURANT,,"38 TH, BUS STOP, 7-15-19 38 th BUS STOP BACK SIDE",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Indian,Gajuwaka,Biryani Cafe,,High School Rd,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,Campus Adda,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Barbecue,Gajuwaka,WILD AND MILD BBQ & GRILLS,,"M6M3+FVH, 80 FEET Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,Ruchi Restaurant,,"13-4-20, BC Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,South Indian,Gajuwaka,Uma Parlour,,2-5,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Chicken,Gajuwaka,KFC Gajuwaka,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Gajuwaka,Taj Hyderabadi Dum Briyani,,"Jug Center, Kanati Road",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Gajuwaka,TRENDY FAMILY RESTAURANT,,"Manna Church Road,Ramalayam Arch, Sri Nagar Main Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Gajuwaka,Friends biriyani point,,"Road no 9 Sramikanagar, near IDBI bank",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,Momo NationCafe,,"Sub Post Office Kada Venkateswara Rao, Sri Krishna Nagar, near Manhattan furniture, near to Auto",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Gajuwaka,REDDY S BIRYANI,,Kanithi Rd,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Gajuwaka,KRAWINGS,,10-1-57,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,google restaurant,,1/93,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,Sri Vijaya Lakshmi Mess,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,ChickHut fast food center,,"24-105-11, Besides SFS School, Kanithi Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Gajuwaka,Green leaf,,"M6Q4+854, beside LATHA HOSPITAL",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,2-star hotel,Gajuwaka,"Keys Lite by Lemon Tree Hotels, Sreekanya, Visakhapatnam",,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,South Indian,Gajuwaka,SRI SAI FAMILY RESTAURANT,,M5HX+2F9,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Fast Food,Gajuwaka,Dwaraka Noodles,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Punjabi,Gajuwaka,Punjab Foods,,"Opposite, Sub Station, Pantulugarimeda",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,3-star hotel,Gajuwaka,"Ginger Visakhapatnam, Gajuwaka",,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Dessert,Gajuwaka,The Belgian Waffle Co,,"Shop no 01, AH45",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Bistro,Gajuwaka,SIGNATURE BISTRO,,"27-1-202/1, back side pf tsr and tbk college, Sri Nagar Main Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Pizza,Gajuwaka,Pizza Hut,,"CMR Mall, Exhibition Ground, GNT Rd, beside Mangalagiri Complex",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Indian,Gajuwaka,Southish 99 dosa,,"100 Feet Rd, near AR Grand",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,South Indian,Gajuwaka,VNR TIFFINS,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Italian,Gajuwaka,La Pino'z Pizza,,"Ground floor, 10-1-126/2, opposite to idfc first bank",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Family-friendly,Gajuwaka,VISI Araku Bamboo Chicken,,M6P9+V8Q,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,Mom's Spicy Bites,,M6J8+F6F,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Restaurant,Gajuwaka,KRAVE,,opp. vignana bharathi school,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Indian,Gajuwaka,Guntur tiffins,,"# 10-7-20, 2, Kanithi Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Fast Food,Gajuwaka,McDonald's,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Chicken,Gajuwaka,Frenchy's Fried Chicken,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Top Dining Restaurants,Biryani,Gajuwaka,COOL & HOT ZONE,,11-2-6/4,nan,,nan,,,India,,,,,,,,,,,,,,
