category,sub_category,city,name,area,address,phone_no_1,phone_no_2,source,ratings,state,country,email,latitude,longitude,reviews,facebook_url,linkedin_url,twitter_url,description,pincode,virtual_phone_no,whatsapp_no,phone_no_3,avg_spent,cost_for_two
Hospital & Clinics,Pharma Store,Rayadurg,A S K MEDICAL & GENERAL STORE,"MRXX+24G, Fort Rd","MRXX+24G, Fort Rd, J.R.S Colony, Rayadurgam, Andhra Pradesh 515865",,,,,Andhra Pradesh,India,,,,5,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,Praveen Medical Store,"2547, Rayadurg","2547, Rayadurg, Anantapur, Rayadurgam, Andhra Pradesh 515865",085209 31044,,,,Andhra Pradesh,India,,,,5,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,Musa Medical Stores,"Ballari Rd, Nesepet","Ballari Rd, Nesepet, Rayadurgam, Andhra Pradesh 515865",081859 98378,,,,Andhra Pradesh,India,,,,4.1,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,Sri Ganesh Medicals and general Store,"near old bus stand, Rayadurgam","near old bus stand, Rayadurgam, Andhra Pradesh 515865",094409 75528,,,,Andhra Pradesh,India,,,,4.6,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,Shiva Sai Medical & General Store,"2547, Rayadurgam","2547, Rayadurgam, Andhra Pradesh 515865",093818 01957,,,,Andhra Pradesh,India,,,,4.5,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,Sri Dwarakamai Pharma,"Santhi Nagar, Rayadurgam","Santhi Nagar, Rayadurgam, Andhra Pradesh 515865",,,,,Andhra Pradesh,India,,,,5,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,Apollo Pharmacy Rayadurgam Anantapur,"Ground Floor, Ballari Rd","Ground Floor, Ballari Rd, near Vinayaka Circle, Nesepet, Rayadurgam, Andhra Pradesh 515867",091001 98217,,apollopharmacy.in,,Andhra Pradesh,India,,,,5,,,,,515867,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,Amruth Medical & General Stores,"MRXX+9F8, Rayadurg","MRXX+9F8, Rayadurg, Rayadurgam, Andhra Pradesh 515865",,,,,Andhra Pradesh,India,,,,3,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,MedPlus Madhu Talkies Area Rayadurg,"D.No.9-2-235, Madhu Talkies Area Revenue Ward No.9","D.No.9-2-235, Madhu Talkies Area Revenue Ward No.9, Rayadurgam, Andhra Pradesh 515865",093469 72105,,medplusmart.com,,Andhra Pradesh,India,,,,5,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,modern Medical Store,"PR2X+5X7, Obulachari Rd","PR2X+5X7, Obulachari Rd, Nesepet, Rayadurgam, Andhra Pradesh 515865",099890 27265,,,,Andhra Pradesh,India,,,,5,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,Shiva Shakara Medical Store,"2345, Rayadurg","2345, Rayadurg, Anantapur, Rayadurgam, Andhra Pradesh 515865",093943 38894,,,,Andhra Pradesh,India,,,,,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,Apollo Pharmacy Near Me | RTC BUS STAND KANEKAL | Kanekal,"Shop No.5, 13/82-5","Shop No.5, 13/82-5, Rayadurg Kanekal Rd, opposite APSRTC Bus Stand, Kanekal, Andhra Pradesh 515871",080 4628 6996,,apollopharmacy.in,,Andhra Pradesh,India,,,,4.6,,,,,515871,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,Sri Maruthi Sai Medicals,"No.8-2-301, New Road","No.8-2-301, New Road, Rayadurg, Rayadurgam, Andhra Pradesh 515865",098856 75353,,,,Andhra Pradesh,India,,,,3.7,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,Nawaz Medical & General Store,"Kanekal, 345","Kanekal, 345, Rayadurgam - Bellary Rd, Anantapur, Andhra Pradesh 515865",099854 78197,,,,Andhra Pradesh,India,,,,,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,SREE MEDICALS,"MRXX+F87, Molakalmuru Rd","MRXX+F87, Molakalmuru Rd, Rayadurg, Rayadurgam, Andhra Pradesh 515865",,,,,Andhra Pradesh,India,,,,,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,Sree medicals,"MRVV+PRV, Molakalmuru Rd","MRVV+PRV, Molakalmuru Rd, Rayadurg, Rayadurgam, Andhra Pradesh 515865",,,,,Andhra Pradesh,India,,,,,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Rayadurg,MANI MEDICAL,"Shop no 123, Rayadurg","Shop no 123, Rayadurg, Anantapur, Rayadurgam, Andhra Pradesh 515865",093538 36802,,,,Andhra Pradesh,India,,,,,,,,,515865,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Apollo Pharmacy Renigunta,"3/157, Post Office St","3/157, Post Office St, near Sri Balaji Bhavan, Gowri Nagar, Renigunta, Tirupati, Andhra Pradesh 517520",091774 00103,,apollopharmacy.in,,Andhra Pradesh,India,,,,4.1,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Vishnu's Medical Hub Pharmacy,"North, Post Office St","North, Post Office St, Gowri Nagar, Renigunta, Tirupati, Andhra Pradesh 517520",095737 11727,,,,Andhra Pradesh,India,,,,5,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,MedPlus Renigunta,"House No 15-7208KHT Road Survey No 802 and 803Renigunta Mandal, Renigunta","House No 15-7208KHT Road Survey No 802 and 803Renigunta Mandal, Renigunta, Andhra Pradesh 517520",040 6700 6700,,medplusmart.com,,Andhra Pradesh,India,,,,3,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,RADHA KRISHNA MEDICAL & FANCY (Pharmacy Store ),"D.NO 7-43, S.S.R COMPLEX","D.NO 7-43, S.S.R COMPLEX,SHOP NO 4 GAJULAMANDYAM, RENIGUNTA MANDAL, Tirupati, Andhra Pradesh 517520",089859 89554,,,,Andhra Pradesh,India,,,,4.9,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Apollo Pharmacy Sri Kalahasti Road Renigunta,"Ground Floor, Sri Kalahasti Road","Ground Floor, Sri Kalahasti Road, near NTR Statue, Gowri Nagar, Renigunta, Tirupati, Andhra Pradesh 517520",072079 55535,,apollopharmacy.in,,Andhra Pradesh,India,,,,5,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Dr YSR SANJEEVNI Generic Medical Shop,"D No 3106, Gowri Nagar","D No 3106, Gowri Nagar, Tirupati, Andhra Pradesh 517520",091829 66957,,,,Andhra Pradesh,India,,,,3.5,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Health plus pharmacy,"1l, Post Office St","1l, Post Office St, Gowri Nagar, Renigunta, Tirupati, Andhra Pradesh 517520",,,,,Andhra Pradesh,India,,,,5,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Sai Medical & General Stores,"JGP3+WP3, Post Office St","JGP3+WP3, Post Office St, Gowri Nagar, Renigunta, Tirupati, Andhra Pradesh 517520",098855 02678,,,,Andhra Pradesh,India,,,,4,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,M/S SRIVAR PHARMA PRIVATE LIMITED,"PLOT: 84, APIIC","PLOT: 84, APIIC, P)&85, V), RENIGUNTA (M, Gajulamandyam, Tirupati, Andhra Pradesh 517520",1800 309 0889,,srivarpharma.com,,Andhra Pradesh,India,,,,4.2,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Kwality Medicals & Fancy,"No: 2-187, Post Office St","No: 2-187, Post Office St, Gowri Nagar, Renigunta, Tirupati, Andhra Pradesh 517520",093473 35766,,,,Andhra Pradesh,India,,,,4.5,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Apollo Pharmacy Renigunta Rd Tirupati,"No. 19, 2-76/D","No. 19, 2-76/D, Renigunta Rd, opp. Kalanjali, Korramenugunta, Tirupati, Andhra Pradesh 517501",091540 37890,,apollopharmacy.in,,Andhra Pradesh,India,,,,3.8,,,,,517501,,,,,
Hospital & Clinics,Pharma Store,Renigunta,METRO Pharmacy,"JGP4+P4R, Post Office St","JGP4+P4R, Post Office St, Gowri Nagar, Renigunta, Tirupati, Andhra Pradesh 517520",062813 57370,,,,Andhra Pradesh,India,,,,5,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Giyaan Pharma Pvt. Ltd.,"Renigunta, Tirupati","Renigunta, Tirupati, Andhra Pradesh 517520",099893 92510,,giyaanpharma.com,,Andhra Pradesh,India,,,,4.6,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Keerthy Medical Stores Pvt Ltd (Tilak Road),"D.No:10-14, 578/B","D.No:10-14, 578/B, Tilak Rd, Reddy & Reddy's Colony, Reddy and Reddy's Colony, Tirupati, Andhra Pradesh 517501",091000 69071,,keerthymedicals.com,,Andhra Pradesh,India,,,,4.5,,,,,517501,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Keerthy Medical Stores Pvt Ltd,"18-2-299 Tirumala Byepass Road, Leela Mahal Cir","18-2-299 Tirumala Byepass Road, Leela Mahal Cir, Tirupati, Andhra Pradesh 517501",091000 69076,,,,Andhra Pradesh,India,,,,4.1,,,,,517501,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Banasankari Medicals&CLINIC,"Renigunta Rd, opposite Bliss Hotel","Renigunta Rd, opposite Bliss Hotel, Korramenugunta, Tirupati, Andhra Pradesh 517501",093477 59537,,,,Andhra Pradesh,India,,,,4.5,,,,,517501,,,,,
Hospital & Clinics,Pharma Store,Renigunta,SBB Medicare| 24hr pharmacy| pharmacy Tirupati|Medical shop Tirupati| Surgical clinic| Baby Care,"10-13-542, Tilak Rd","10-13-542, Tilak Rd, Reddy & Reddy's Colony, Reddy and Reddy's Colony, Tirupati, Andhra Pradesh 517501",062625 15149,,sbbmedicare.com,,Andhra Pradesh,India,,,,4.7,,,,,517501,,,,,
Hospital & Clinics,Pharma Store,Renigunta,SRI CHENCHULAKSHMI PHARMACY,"6-81-1, Gajulamandyam","6-81-1, Gajulamandyam, Renigunta Rd, Tirupati, Andhra Pradesh 517520",094937 26719,,,,Andhra Pradesh,India,,,,5,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Sree Rama Agencies,"Bazaar Street, Bazar st","Bazaar Street, Bazar st, Post Office St, Renigunta, Andhra Pradesh 517520",0877 227 5444,,,,Andhra Pradesh,India,,,,5,,,,,517520,,,,,
Hospital & Clinics,Pharma Store,Renigunta,Mega Medicals,"18-1-627, VV Mahal Rd","18-1-627, VV Mahal Rd, RS Gardens, Reddy and Reddy's Colony, Tirupati, Andhra Pradesh 517507",081422 22905,,megamedicals.in,,Andhra Pradesh,India,,,,4.5,,,,,517507,,,,,
Hospital & Clinics,Pharma Store,Settur,Ananya Medical and Genarals,"near police station, Setturu","near police station, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,4.3,,,,,515767,,,,,
Hospital & Clinics,Pharma Store,Settur,Basaveshwara Medical Store,"CXXJ+FF2, Setturu","CXXJ+FF2, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,5,,,,,515767,,,,,
Hospital & Clinics,Pharma Store,Settur,virupaksha medical shop settur ap,"CXXJ+VFP, Setturu","CXXJ+VFP, Setturu, Andhra Pradesh 515767",094415 66674,,,,Andhra Pradesh,India,,,,3.5,,,,,515767,,,,,
pharma store,,Shetturu,Basaveshwara Medical Store,"CXXJ+FF2, Setturu","CXXJ+FF2, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,5,,,,,515767,,,,,
pharma store,,Shetturu,Ananya Medical and Genarals,"near police station, Setturu","near police station, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,4.3,,,,,515767,,,,,
Hospital & Clinics,Pharma Store,Venkata Krishna Puram,VENKATA KRISHNA MEDICAL AND FANCY STORES,"D NO. 2-90,MAIN ROAD","D NO. 2-90,MAIN ROAD,MEDIKONDURU, Guntur, Andhra Pradesh 522438",,,,,Andhra Pradesh,India,,,,5,,,,,522438,,,,,
Hospital & Clinics,Pharma Store,Venkata Krishna Puram,Sri Venkateswara Medical and General Stores,"2-54, near Sivalayam","2-54, near Sivalayam, Krishnapuram, Andhra Pradesh 521250",085559 82152,,,,Andhra Pradesh,India,,,,,,,,,521250,,,,,
Hospital & Clinics,Pharma Store,Yerpedu,NEW SRI THULASI MEDICALS AND FANCY,"Thulasi Complex, Venkatagiri Road","Thulasi Complex, Venkatagiri Road, Chittoor, Yerpadu, Andhra Pradesh 517619",088019 78978,,,,Andhra Pradesh,India,,,,,,,,,517619,,,,,
Hospital & Clinics,Pharma Store,Yerpedu,Keerthy Medical Stores Pvt Ltd (Tilak Road),"D.No:10-14, 578/B","D.No:10-14, 578/B, Tilak Rd, Reddy & Reddy's Colony, Reddy and Reddy's Colony, Tirupati, Andhra Pradesh 517501",091000 69071,,keerthymedicals.com,,Andhra Pradesh,India,,,,4.5,,,,,517501,,,,,
Hospital & Clinics,Pharma Store,Yerpedu,Sri Jayalakshmi clinc,"2-25, LR Palli St","2-25, LR Palli St, Yerpedu, Yerpadu, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,,,,,,517619,,,,,
Hospital & Clinics,Pharma Store,Yerpedu,Keerthy Medical Stores Pvt Ltd,"18-2-299 Tirumala Byepass Road, Leela Mahal Cir","18-2-299 Tirumala Byepass Road, Leela Mahal Cir, Tirupati, Andhra Pradesh 517501",091000 69076,,,,Andhra Pradesh,India,,,,4.1,,,,,517501,,,,,
Hospital & Clinics,Pharma Store,Yerpedu,Oitose Pharmacy,"13-7-939/3, Karakambadi Bazar St","13-7-939/3, Karakambadi Bazar St, opp. Vasan Eye Care, Tetagunta, Peddakapu Colony, Tirupati, Andhra Pradesh 517501",097005 47707,,oitosepharmacy.com,,Andhra Pradesh,India,,,,4.8,,,,,517501,,,,,
Education,School,Brahma Samudram,Brahmasamudram Government School,"GXQ2+PG6, Brahmasamudram","GXQ2+PG6, Brahmasamudram, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Education,School,Brahma Samudram,KGBV BRAHMASAMUDRAM,"GWPX+R37, Brahmasamudram","GWPX+R37, Brahmasamudram, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,3,,,,,515767,,,,,
Education,School,Brahma Samudram,Residential school for girls,"GXQ2+RP7 Recidential school for girls, Brahmasamudram","GXQ2+RP7 Recidential school for girls, Brahmasamudram, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,2.3,,,,,515767,,,,,
Education,School,Brahma Samudram,"z p high school ,","GXQ2+R5G z p high school, Brahmasamudram","GXQ2+R5G z p high school, Brahmasamudram, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Education,School,Brahma Samudram,Bramhasamudramu near kanekal,"R359+PQC, Kanekal - BG Rd","R359+PQC, Kanekal - BG Rd, Brahmasamudram, Kanekal, Andhra Pradesh 515871",,,,,Andhra Pradesh,India,,,,5,,,,,515871,,,,,
Education,School,Brahma Samudram,mpp School,"School, Nanajapuram- Bramhasamudram a","School, Nanajapuram- Bramhasamudram a, 515767",096525 72387,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Education,School,Brahma Samudram,Johns home,"GWQX+C3C, Brahmasamudram","GWQX+C3C, Brahmasamudram, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Education,School,Brahma Samudram,Anganwadi,"V39G+M25 Anganwadi Center, Brahmasamudram","V39G+M25 Anganwadi Center, Brahmasamudram, Andhra Pradesh 515871",,,,,Andhra Pradesh,India,,,,3,,,,,515871,,,,,
Education,School,Brahma Samudram,Bramhsamudram Anganwadi center 1,"GWQW+GVP, Unnamed Road","GWQW+GVP, Unnamed Road, Brahmasamudram, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Education,School,Chandragiri,Sri Chaitanya techno schools,"Vijayanagar Colony, Canara Bank","Vijayanagar Colony, Canara Bank, Road, Chandragiri, Andhra Pradesh 517101",090009 19944,,srichaitanyaschool.net,,Andhra Pradesh,India,,,,3.7,,,,,517101,,,,,
Education,School,Chandragiri,Blooming Buds E.M School,"Srinivasa Mangapuram Rd, Chandragiri","Srinivasa Mangapuram Rd, Chandragiri, Andhra Pradesh 517101",081060 46049,,,,Andhra Pradesh,India,,,,4.1,,,,,517101,,,,,
Education,School,Chandragiri,Akshardham School,"H8RH+V6J, Ramachandra Nagar","H8RH+V6J, Ramachandra Nagar, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,4.3,,,,,517101,,,,,
Education,School,Chandragiri,Sri Chaitanya Children's Academy,"Sri Veda Complex, 1-170/2","Sri Veda Complex, 1-170/2, New Pet, Chandragiri, Andhra Pradesh 517101",098859 44778,,,,Andhra Pradesh,India,,,,4.2,,,,,517101,,,,,
Education,School,Chandragiri,Siddhartha E.M. High School,"6-160, Gandla street layout","6-160, Gandla street layout, Newpet, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,Sampradaya Paatashaala,"H8QJ+R4M, Chandragiri","H8QJ+R4M, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,4.5,,,,,517101,,,,,
Education,School,Chandragiri,Prathiba Vidyanikethan English Medium High School,"H8P7+P58, Chandragiri","H8P7+P58, Chandragiri, Andhra Pradesh 517101",0877 227 3536,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,"FuturON Preschool, Chandragiri","9-13/3, near Canara Bank","9-13/3, near Canara Bank, Vijaya Nagara Colony, Vijaya Nagar, Chandragiri, Andhra Pradesh 517101",079931 73391,,futuronpreschool.com,,Andhra Pradesh,India,,,,5,,,,,517101,,,,,
Education,School,Chandragiri,A Birla school,"H8Q8+66V, Chandragiri","H8Q8+66V, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,ZP BOYS HIGH SCHOOL CHANDRAGIRI,"H8Q8+W49, Srinivasa Mangapuram Tirumala Rd","H8Q8+W49, Srinivasa Mangapuram Tirumala Rd, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,Royal Victory Public School,"H8R7+PWX, Chandragiri","H8R7+PWX, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,Kalyani english Medium School,"H8R8+CGG, Chandragiri","H8R8+CGG, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,Sampradaaya School,"H8RJ+65C, Chandragiri","H8RJ+65C, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,A1 Tutorial,"H8V9+58H, Brahmin St","H8V9+58H, Brahmin St, Newpet, Chandragiri, Andhra Pradesh 517101",083338 35838,,,,Andhra Pradesh,India,,,,5,,,,,517101,,,,,
Education,School,Chandragiri,vishnu star,"H8R8+PG2, Dwaraka Nagar Road","H8R8+PG2, Dwaraka Nagar Road, Chandragiri, Andhra Pradesh 517101",097059 09656,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,Sri Padmavathi Zilla Parishad Girls High School,"H8Q9+754, Chandragiri","H8Q9+754, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,JRKRM MPP SCHOOL,"H8V9+4HQ, Chandragiri","H8V9+4HQ, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,Candor National Public School,"Tirupati - Bangalore Highway, Kanipakam - Tirupati Rd","Tirupati - Bangalore Highway, Kanipakam - Tirupati Rd, Ithepalli, Andhra Pradesh 517102",090949 22222,,candornps.com,,Andhra Pradesh,India,,,,,,,,,517102,,,,,
Education,School,Chandragiri,Seshachala High School,"survey no 231, Srinivasa Mangapuram Tirumala Rd","survey no 231, Srinivasa Mangapuram Tirumala Rd, Chandragiri, Andhra Pradesh 517101",084660 02299,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,Krishna Reddy's Chaitanya,"H8RF+647, Chandragiri","H8RF+647, Chandragiri, Andhra Pradesh 517101",090103 80583,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,Emerald Driving School,"H8RF+8VW, Dist","H8RF+8VW, Dist, opp. Bharat Petrol Bunk, Chandragiri, Andhra Pradesh 517101",094909 35277,,,,Andhra Pradesh,India,,,,4.7,,,,,517101,,,,,
Education,School,Chandragiri,High School Ground,"H8R8+658, Chandragiri","H8R8+658, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,3,,,,,517101,,,,,
Education,School,Chandragiri,ZP Highschool NARASINGAPURAM,"J839+P3H, Chandragiri","J839+P3H, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,KMK Padmavathi Highschool,"H8QJ+X3V, Rayalaseema Region","H8QJ+X3V, Rayalaseema Region, Chandragiri, Andhra Pradesh 517515",,,,,Andhra Pradesh,India,,,,,,,,,517515,,,,,
Education,School,Chandragiri,Apple Kids,"H8RF+56Q, Chennai - Ananthpur Road","H8RF+56Q, Chennai - Ananthpur Road, Chandragiri, Andhra Pradesh 517101",0877 224 6062,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Education,School,Chandragiri,School,"H8M6+6XQ, Chandragiri","H8M6+6XQ, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,5,,,,,517101,,,,,
Education,School,Chirala,Pereira's English Medium School,"R9R9+57R, Perala","R9R9+57R, Perala, Chirala, Andhra Pradesh 523155",,,,,Andhra Pradesh,India,,,,4.7,,,,,523155,,,,,
Education,School,Chirala,Sri DTR Memorial Concept School,"R8FW+V9J, Swarna Rd","R8FW+V9J, Swarna Rd, Gandhi nagar, Chirala, Andhra Pradesh 523155",098499 63610,,,,Andhra Pradesh,India,,,,3.8,,,,,523155,,,,,
Education,School,Chirala,Vignana Bharathi High School,"R9F5+X28, Wood Nagar Colony","R9F5+X28, Wood Nagar Colony, Chirala, Andhra Pradesh 523157",076750 71888,,,,Andhra Pradesh,India,,,,,,,,,523157,,,,,
Education,School,Chirala,Noble Public School,"R9H5+96V, Andhra Ratna Rd","R9H5+96V, Andhra Ratna Rd, near More Super Market, Perala, Chirala, Andhra Pradesh 523157",090590 59075,,,,Andhra Pradesh,India,,,,4.3,,,,,523157,,,,,
Education,School,Chirala,Sri Satya Sai English Medium School,"Ramamandir St, Paparajuthota","Ramamandir St, Paparajuthota, Chirala, Andhra Pradesh 523155",,,,,Andhra Pradesh,India,,,,4.4,,,,,523155,,,,,
Education,School,Chirala,Bachpan Play School in Chirala Prakasam | Best Preschool Near Me | Nursery School for Your Child’s Bright Start,"H.No. 22-15-41, Beside Ravi Nursing Home Road","H.No. 22-15-41, Beside Ravi Nursing Home Road, Wood Nagar, Chirala, Prakasam, Andhra Pradesh 523155",070133 27303,,chirala.bachpanglobal.in,,Andhra Pradesh,India,,,,4.3,,,,,523155,,,,,
Education,School,Chirala,Sri Gowthami Institutions,"R9F6+8H2, Government Hospital Rd","R9F6+8H2, Government Hospital Rd, Wood Nagar Colony, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,4,,,,,523157,,,,,
Education,School,Chirala,Pride International School,"karamchedu road, Chirala","karamchedu road, Chirala, Andhra Pradesh 523155",,,,,Andhra Pradesh,India,,,,,,,,,523155,,,,,
Education,School,Chirala,St.Ann's School,"R9R7+MCX Mariyampet, Perala","R9R7+MCX Mariyampet, Perala, Chirala, Andhra Pradesh 523157",085942 30156,,stannschirala.com,,Andhra Pradesh,India,,,,,,,,,523157,,,,,
Education,School,Chirala,A K & K Public School,"R8CR+VJV, Gandhi nagar","R8CR+VJV, Gandhi nagar, Chirala, Andhra Pradesh 523155",,,,,Andhra Pradesh,India,,,,,,,,,523155,,,,,
Education,School,Chirala,St Pauls School,"R9FC+29V, ILTD Colony","R9FC+29V, ILTD Colony, AR Nagar, Kothapeta, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,4.9,,,,,523157,,,,,
Education,School,Chirala,Chaitanya Manovikas,"Pandurangaswamy temple, Ramamandir road","Pandurangaswamy temple, Ramamandir road, back roadVithal Nagar, Perala, Chirala, Andhra Pradesh 523155",094921 27172,,,,Andhra Pradesh,India,,,,4,,,,,523155,,,,,
Education,School,Chirala,Raghavendra English Medium School,"R9G2+C8Q, Paparajuthota","R9G2+C8Q, Paparajuthota, Chirala, Andhra Pradesh 523155",098667 31013,,,,Andhra Pradesh,India,,,,4.5,,,,,523155,,,,,
Education,School,Chirala,Sri Chaitanya school,"Vignaraja Towers, Opposite Andhra Pragathi Grameena Bank","Vignaraja Towers, Opposite Andhra Pragathi Grameena Bank, RTC Colony, Kothapet, Vetapalem Mandal, Prakasam District, Chirala, Andhra Pradesh 522157",080085 75071,,srichaitanyaschool.net,,Andhra Pradesh,India,,,,,,,,,522157,,,,,
Education,School,Chirala,S. T Marys English Medium School,"R9J4+7P8, Perala","R9J4+7P8, Perala, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,5,,,,,523157,,,,,
Education,School,Chirala,"Vidya Kidzee Pre School, Chirala","R9J4+7P8, Perala","R9J4+7P8, Perala, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,5,,,,,523157,,,,,
Education,School,Chirala,Narayana e-Techno School,"RTC Colony Rd, near JK Sai Apartments","RTC Colony Rd, near JK Sai Apartments, ILTD Colony, Kothapeta, Chirala, Andhra Pradesh 523157",1800 102 3344,,narayanaschools.in,,Andhra Pradesh,India,,,,,,,,,523157,,,,,
Education,School,Chirala,Vidyodaya English Medium School,"R9J5+88Q, Perala","R9J5+88Q, Perala, Chirala, Andhra Pradesh 523157",098488 35625,,,,Andhra Pradesh,India,,,,4.1,,,,,523157,,,,,
Education,School,Chirala,EuroKids Pre-School Chirala-Paparajuthota,"D No. 15, Beside Srdp Kalyana Mandapam","D No. 15, Beside Srdp Kalyana Mandapam, 2-1/A, Swarna Rd, Paparajuthota, Baptala, Chirala, Andhra Pradesh 523155",090592 99550,,eurokidsindia.com,,Andhra Pradesh,India,,,,4.4,,,,,523155,,,,,
Education,School,Chirala,Sundeep Public School,"R8CX+V4J, Swarna Rd","R8CX+V4J, Swarna Rd, Paparajuthota, Chirala, Andhra Pradesh 523155",,,,,Andhra Pradesh,India,,,,,,,,,523155,,,,,
Education,School,Chirala,B.R.K High School,"Vetapalem Mandal, Vignaraja Towers","Vetapalem Mandal, Vignaraja Towers, RTC Colony Rd, opposite Andhra Pragathi Grameena Bank, Kothapeta, Vetapalem, Chirala, Andhra Pradesh 522157",,,,,Andhra Pradesh,India,,,,,,,,,522157,,,,,
Education,School,Chirala,N.R & P.MUNICIPAL HIGH SCHOOL,"R8GX+JW8, Muntha vari Centre","R8GX+JW8, Muntha vari Centre, Chirala, Andhra Pradesh 523155",,,,,Andhra Pradesh,India,,,,,,,,,523155,,,,,
